"Gene_Name","Gene_ID","Homologene_ID","Species_Name","Hgene_Name","mRNA_ID","Protein_ID","Identity_Protein","Identity_DNA"
"RASSF2","9770","22840","P.troglodytes","RASSF2","XM_514496.2","XP_514496.2","99.70","99.30"
"RASSF2","9770","22840","C.lupus","RASSF2","XM_542904.2","XP_542904.2","95.70","91.00"
"RASSF2","9770","22840","M.musculus","Rassf2","NM_175445.3","NP_780654.1","92.60","87.30"
"RASSF2","9770","22840","R.norvegicus","Rassf2","NM_001037096.1","NP_001032173.1","93.30","87.60"
"RASSF2","9770","22840","G.gallus","RASSF2","NM_001030884.1","NP_001026055.1","82.70","78.20"
"RASSF2","9770","22840","D.rerio","rassf2","NM_001004676.1","NP_001004676.1","67.40","66.00"
"RASSF6","166824","37125","H.sapiens","RASSF6","NM_201431.1","NP_958834.1","0.00","0.00"
"RASSF6","166824","37125","P.troglodytes","RASSF6","XM_526588.2","XP_526588.2","99.70","99.90"
"RASSF6","166824","37125","C.lupus","RASSF6","XM_539314.2","XP_539314.2","79.60","86.10"
"RASSF6","166824","37125","B.taurus","RASSF6","XM_598333.4","XP_598333.4","82.80","86.80"
"RASSF6","166824","37125","M.musculus","Rassf6","NM_028478.2","NP_082754.2","78.00","81.20"
"RASSF6","166824","37125","R.norvegicus","Rassf6","NM_001025671.1","NP_001020842.1","76.20","80.20"
"RASSF6","166824","37125","G.gallus","RASSF6","XM_420607.2","XP_420607.2","59.30","66.40"
"RASSF6","166824","37125","D.rerio","rassf6","NM_001045339.1","NP_001038804.1","50.00","59.10"
"RBP1","5947","2175","H.sapiens","RBP1","NM_002899.3","NP_002890.2","0.00","0.00"
"RBP1","5947","2175","P.troglodytes","RBP1","XM_001158395.1","XP_001158395.1","98.50","99.30"
"RBP1","5947","2175","C.lupus","RBP1","XM_534285.2","XP_534285.2","95.60","93.00"
"RBP1","5947","2175","B.taurus","RBP1","NM_001025343.1","NP_001020514.1","97.80","93.30"
"RBP1","5947","2175","M.musculus","Rbp1","NM_011254.5","NP_035384.1","97.00","90.50"
"RBP1","5947","2175","R.norvegicus","Rbp1","NM_012733.4","NP_036865.1","97.00","90.30"
"RBP1","5947","2175","G.gallus","RBP1","XM_422635.2","XP_422635.1","85.20","74.60"
"RBP1","5947","2175","D.rerio","si:ch211-119o8.7","NM_001114899.1","NP_001108371.1","75.80","71.20"
"RBP7","116362","32521","H.sapiens","RBP7","NM_052960.2","NP_443192.1","0.00","0.00"
"RBP7","116362","32521","P.troglodytes","RBP7","XM_001161299.1","XP_001161299.1","100.00","99.80"
"RBP7","116362","32521","C.lupus","RBP7","XM_536740.2","XP_536740.1","92.80","91.00"
"RBP7","116362","32521","B.taurus","RBP7","XM_866271.3","XP_871364.3","90.80","91.40"
"RBP7","116362","32521","M.musculus","Rbp7","NM_022020.2","NP_071303.1","89.60","87.10"
"RBP7","116362","32521","R.norvegicus","Rbp7","XM_575960.2","XP_575960.1","88.10","85.60"
"RBP7","116362","32521","G.gallus","RBP7","XM_417606.2","XP_417606.2","78.00","77.70"
"RBP7","116362","32521","D.rerio","zgc:194658","NM_001128750.1","NP_001122222.1","67.90","69.90"
"RHOC","389","90945","H.sapiens","RHOC","NM_001042678.1","NP_001036143.1","0.00","0.00"
"RHOC","389","90945","C.lupus","RHOC","XM_540336.2","XP_540336.2","100.00","93.10"
"RHOC","389","90945","B.taurus","RHOC","NM_001046138.1","NP_001039603.1","100.00","93.40"
"RHOC","389","90945","M.musculus","Rhoc","NM_007484.1","NP_031510.1","99.50","91.90"
"RHOC","389","90945","R.norvegicus","Rhoc","XM_215659.4","XP_215659.1","99.50","92.40"
"RHOC","389","90945","G.gallus","RHOC","NM_001029849.1","NP_001025020.1","96.90","85.10"
"RHOC","389","90945","D.melanogaster","Rho1","NM_206129.1","NP_995851.1","86.70","72.20"
"RHOC","389","90945","A.gambiae","AgaP_AGAP005160","XM_001688458.1","XP_001688510.1","87.50","72.60"
"RHOC","389","90945","C.elegans","rho-1","NM_070558.5","NP_502959.1","84.90","70.50"
"RHOC","389","90945","E.gossypii","AGOS_ABR182W","NM_208483.1","NP_983130.1","64.70","62.80"
"RNF213","57674","45439","H.sapiens","RNF213","NM_020914.4","NP_065965.4","0.00","0.00"
"RNF213","57674","45439","P.troglodytes","RNF213","XM_511726.2","XP_511726.2","98.10","98.90"
"RNF213","57674","45439","B.taurus","RNF213","XM_590465.4","XP_590465.4","71.00","77.70"
"RNF213","57674","45439","M.musculus","Rnf213","XM_001477846.1","XP_001477896.1","51.50","64.80"
"RNF213","57674","45439","R.norvegicus","Rnf213","XM_221191.4","XP_221191.4","65.70","72.00"
"RNF213","57674","45439","G.gallus","RNF213","XM_420083.2","XP_420083.2","57.20","63.00"
"RNF213","57674","45439","D.rerio","rnf213","XM_001920995.2","XP_001921030.2","52.10","57.50"
"RORB","6096","38250","H.sapiens","RORB","NM_006914.3","NP_008845.2","0.00","0.00"
"RORB","6096","38250","P.troglodytes","RORB","XM_528326.2","XP_528326.2","100.00","99.70"
"RORB","6096","38250","C.lupus","RORB","XM_541280.2","XP_541280.2","97.40","93.80"
"RORB","6096","38250","B.taurus","RORB","XM_606804.4","XP_606804.4","98.90","95.10"
"RORB","6096","38250","M.musculus","Rorb","NM_146095.3","NP_666207.3","98.20","92.90"
"RORB","6096","38250","R.norvegicus","Rorb","XM_219749.4","XP_219749.3","98.30","94.00"
"RORB","6096","38250","G.gallus","RORB","NM_205093.1","NP_990424.1","96.90","88.50"
"RORB","6096","38250","D.rerio","rorb","NM_001082856.1","NP_001076325.1","85.70","75.10"
"RORB","6096","38250","D.melanogaster","Hr46","NM_176121.1","NP_788301.1","42.10","49.80"
"RORB","6096","38250","A.gambiae","AgaP_AGAP009002","XM_319750.4","XP_319750.4","46.90","52.20"
"RORB","6096","38250","C.elegans","nhr-23","NM_001037882.2","NP_001032971.1","37.10","45.70"
"RP54X","6191","90857","H.sapiens","RPS4X","NM_001007.4","NP_000998.1","0.00","0.00"
"RP54X","6191","90857","P.troglodytes","RPS4X","XM_001138805.1","XP_001138805.1","100.00","99.90"
"RP54X","6191","90857","C.lupus","RPS4X","XM_537399.2","XP_537399.1","99.20","92.00"
"RP54X","6191","90857","B.taurus","RPS4X","NM_001035445.1","NP_001030522.1","100.00","90.20"
"RP54X","6191","90857","M.musculus","Rps4x","NM_009094.1","NP_033120.1","100.00","91.00"
"RP54X","6191","90857","R.norvegicus","Rps4x","NM_001007600.1","NP_001007601.1","100.00","91.10"
"RP54X","6191","90857","G.gallus","RPS4X","NM_205108.1","NP_990439.1","98.50","83.90"
"RP54X","6191","90857","D.rerio","rps4x","NM_001005589.1","NP_001005589.1","93.50","83.30"
"RP54X","6191","90857","D.melanogaster","RpS4","NM_079329.2","NP_524053.2","76.10","69.20"
"RP54X","6191","90857","A.gambiae","AgaP_AGAP006871","XM_308886.4","XP_308886.4","71.40","65.60"
"RP54X","6191","90857","C.elegans","rps-4","NM_068702.3","NP_501103.1","65.00","62.00"
"RP54X","6191","90857","S.pombe","rps403","NM_001019599.1","NP_594174.1","71.80","65.30"
"RP54X","6191","90857","S.pombe","rps401","NM_001022270.1","NP_596350.1","71.40","66.90"
"RP54X","6191","90857","S.pombe","rps402","NM_001021572.1","NP_595677.1","72.20","65.10"
"RP54X","6191","90857","S.cerevisiae","RPS4B","RPS4B_6321997","NP_012073.1","73.20","65.10"
"RP54X","6191","90857","S.cerevisiae","RPS4A","RPS4A_6322605","NP_012679.1","73.20","65.90"
"RP54X","6191","90857","K.lactis","KLLA0B03652g","XM_451697.1","XP_451697.1","73.20","65.90"
"RP54X","6191","90857","E.gossypii","AGOS_ADL391C","NM_209058.1","NP_983705.1","74.30","67.20"
"RP54X","6191","90857","M.grisea","GeneID:2682729","XM_366671.2","XP_366671.2","73.80","66.50"
"RP54X","6191","90857","N.crassa","NCU02181","XM_959158.2","XP_964251.2","75.00","68.90"
"RP54X","6191","90857","A.thaliana","AT5G07090","NM_120791.3","NP_568179.1","70.10","63.50"
"RP54X","6191","90857","A.thaliana","AT5G58420","NM_125228.3","NP_200650.1","69.80","64.50"
"RP54X","6191","90857","A.thaliana","AT2G17360","NM_127291.3","NP_565414.1","69.80","64.00"
"RP54X","6191","90857","O.sativa","Os01g0358400","NM_001049550.1","NP_001043015.1","71.00","64.50"
"RP54X","6191","90857","O.sativa","Os02g0105900","NM_001052159.1","NP_001045624.1","70.60","65.10"
"RP54X","6191","90857","O.sativa","Os05g0368300","NM_001061877.1","NP_001055342.1","70.80","64.20"
"RP54X","6191","90857","P.falciparum","PF11_0065","XM_001347705.1","XP_001347741.1","59.40","59.10"
"RPS6KB1","6198","81703","H.sapiens","RPS6KB1","NM_003161.2","NP_003152.1","0.00","0.00"
"RPS6KB1","6198","81703","P.troglodytes","RPS6KB1","XM_001139182.1","XP_001139182.1","100.00","99.90"
"RPS6KB1","6198","81703","C.lupus","RPS6KB1","XM_537702.2","XP_537702.1","99.80","97.30"
"RPS6KB1","6198","81703","B.taurus","RPS6KB1","NM_205816.1","NP_991385.1","99.80","96.40"
"RPS6KB1","6198","81703","R.norvegicus","Rps6kb1","NM_031985.1","NP_114191.1","99.40","95.90"
"RPS6KB1","6198","81703","G.gallus","RPS6KB1","NM_001030721.1","NP_001025892.1","97.20","88.60"
"RPS6KB1","6198","81703","D.rerio","rps6kb1","NM_213076.1","NP_998241.1","85.70","74.40"
"RPS6KB1","6198","81703","D.melanogaster","S6k","NM_079217.2","NP_523941.2","73.20","65.90"
"RPS6KB1","6198","81703","A.gambiae","AgaP_AGAP007333","XM_308496.4","XP_308496.4","67.10","61.90"
"RPS6KB1","6198","81703","C.elegans","rsks-1","NM_067046.2","NP_499447.1","63.10","61.10"
"RPS6KB2","6199","68374","H.sapiens","RPS6KB2","NM_003952.2","NP_003943.2","0.00","0.00"
"RPS6KB2","6199","68374","P.troglodytes","RPS6KB2","XM_001172909.1","XP_001172909.1","99.20","99.60"
"RPS6KB2","6199","68374","C.lupus","RPS6KB2","XM_846878.1","XP_851971.1","95.40","91.50"
"RPS6KB2","6199","68374","B.taurus","RPS6KB2","XM_582478.4","XP_582478.4","95.20","90.40"
"RPS6KB2","6199","68374","M.musculus","Rps6kb2","NM_021485.2","NP_067460.1","93.20","88.50"
"RPS6KB2","6199","68374","S.pombe","psk1","NM_001022823.1","NP_587830.1","50.50","50.80"
"RPS6KB2","6199","68374","M.grisea","GeneID:2679644","XM_363334.1","XP_363334.1","46.30","56.20"
"RPS6KB2","6199","68374","N.crassa","NCU03197","XM_960204.1","XP_965297.1","45.00","53.20"
"RUNX1","861","1331","H.sapiens","RUNX1","NM_001754.4","NP_001745.2","0.00","0.00"
"RUNX1","861","1331","P.troglodytes","RUNX1","XM_001168376.1","XP_001168376.1","100.00","99.90"
"RUNX1","861","1331","C.lupus","RUNX1","XM_544871.2","XP_544871.2","98.00","93.40"
"RUNX1","861","1331","B.taurus","RUNX1","XM_865771.2","XP_870864.1","98.10","93.50"
"RUNX1","861","1331","R.norvegicus","Runx1","NM_017325.1","NP_059021.1","96.00","90.50"
"RUNX1","861","1331","D.rerio","runx1","NM_131603.2","NP_571678.1","79.60","75.90"
"RUNX1T1","862","3801","H.sapiens","RUNX1T1","NM_175634.1","NP_783552.1","0.00","0.00"
"RUNX1T1","862","3801","P.troglodytes","RUNX1T1","XM_528188.2","XP_528188.2","98.50","98.10"
"RUNX1T1","862","3801","C.lupus","RUNX1T1","XM_845321.1","XP_850414.1","99.20","93.10"
"RUNX1T1","862","3801","M.musculus","Runx1t1","NM_009822.1","NP_033952.1","99.30","91.90"
"RUNX1T1","862","3801","R.norvegicus","Runx1t1","XM_342808.3","XP_342809.3","98.50","91.90"
"RUNX1T1","862","3801","G.gallus","RUNX1T1","NM_204744.1","NP_990075.1","96.90","89.70"
"RUNX1T1","862","3801","D.rerio","runx1t1","NM_001076776.3","NP_001070244.2","91.50","78.50"
"RUVBL1","8607","37839","H.sapiens","RUVBL1","NM_003707.2","NP_003698.1","0.00","0.00"
"RUVBL1","8607","37839","C.lupus","RUVBL1","XM_533718.2","XP_533718.2","100.00","94.00"
"RUVBL1","8607","37839","B.taurus","RUVBL1","NM_001101076.1","NP_001094546.1","99.10","89.60"
"RUVBL1","8607","37839","M.musculus","Ruvbl1","NM_019685.2","NP_062659.1","99.80","89.40"
"RUVBL1","8607","37839","R.norvegicus","Ruvbl1","NM_147177.1","NP_671706.1","99.80","90.30"
"RUVBL1","8607","37839","G.gallus","RUVBL1","NM_001006138.1","NP_001006138.1","96.30","83.20"
"RUVBL1","8607","37839","D.rerio","ruvbl1","NM_173835.3","NP_776196.2","91.90","76.80"
"RUVBL1","8607","37839","D.melanogaster","pont","NM_144351.3","NP_652608.1","79.60","70.10"
"RUVBL1","8607","37839","C.elegans","ruvb-1","NM_073166.3","NP_505567.1","63.40","60.00"
"RUVBL1","8607","37839","S.pombe","rvb1","NM_001020211.1","NP_594783.1","71.40","64.90"
"RUVBL1","8607","37839","S.cerevisiae","RVB1","RVB1_6320396","NP_010476.1","70.70","62.20"
"RUVBL1","8607","37839","K.lactis","KLLA0D18502g","XM_453880.1","XP_453880.1","70.40","63.30"
"RUVBL1","8607","37839","E.gossypii","AGOS_AGL119C","NM_211610.1","NP_986548.1","69.80","64.10"
"RUVBL1","8607","37839","M.grisea","GeneID:2677341","XM_361484.2","XP_361484.2","70.10","65.70"
"RUVBL1","8607","37839","N.crassa","NCU03482","XM_950676.1","XP_955769.1","69.20","65.60"
"RUVBL1","8607","37839","A.thaliana","RIN1","NM_122138.2","NP_197625.1","73.10","67.40"
"RUVBL1","8607","37839","O.sativa","Os01g0837500","NM_001051273.1","NP_001044738.1","73.30","67.00"
"S100A2","6273","48389","H.sapiens","S100A2","NM_005978.3","NP_005969.1","0.00","0.00"
"S100A2","6273","48389","P.troglodytes","S100A2","XM_513816.2","XP_513816.1","99.00","98.60"
"S100A2","6273","48389","C.lupus","S100A2","XM_850065.1","XP_855158.1","85.60","88.00"
"S100A2","6273","48389","B.taurus","S100A2","NM_001034367.1","NP_001029539.1","90.60","91.00"
"S100A2","6273","48389","D.rerio","s100t","NM_001013495.1","NP_001013513.1","45.70","58.70"
"S100A2","6273","48389","D.rerio","s100s","XM_001344539.2","XP_001344575.2","46.30","58.50"
"S100A4","6275","7924","H.sapiens","S100A4","NM_002961.2","NP_002952.1","0.00","0.00"
"S100A4","6275","7924","P.troglodytes","S100A4","XM_001138744.1","XP_001138744.1","100.00","99.70"
"S100A4","6275","7924","C.lupus","S100A4","NM_001003161.1","NP_001003161.1","95.00","90.80"
"S100A4","6275","7924","B.taurus","S100A4","NM_174595.2","NP_777020.1","96.00","91.40"
"S100A4","6275","7924","M.musculus","S100a4","NM_011311.1","NP_035441.1","93.10","89.10"
"S100A4","6275","7924","R.norvegicus","S100a4","NM_012618.1","NP_036750.1","91.10","88.80"
"S100A4","6275","7924","D.rerio","icn","NM_212761.2","NP_997926.1","57.50","60.90"
"S100A4","6275","7924","D.rerio","icn2","NM_001082957.1","NP_001076426.1","54.70","62.40"
"SAA1","6288","81819","H.sapiens","SAA1","NM_000331.4","NP_000322.2","0.00","0.00"
"SAA1","6288","81819","C.lupus","SAA1","XM_534081.2","XP_534081.1","81.10","83.10"
"SAA1","6288","81819","C.lupus","SAA1","XM_537868.2","XP_537868.2","80.30","82.50"
"SAA1","6288","81819","B.taurus","LOC618238","XM_870567.3","XP_875660.1","82.60","83.70"
"SAA1","6288","81819","B.taurus","SAA1","NM_001075260.1","NP_001068728.1","75.40","77.30"
"SAA1","6288","81819","B.taurus","LOC616035","XM_867996.3","XP_873089.3","83.50","84.00"
"SAA1","6288","81819","B.taurus","SAA3","NM_181016.3","NP_851359.2","74.60","77.30"
"SAA1","6288","81819","M.musculus","Saa3","NM_011315.3","NP_035445.1","71.30","76.80"
"SAA1","6288","81819","D.rerio","zgc:103580","NM_001005599.1","NP_001005599.1","57.90","61.70"
"SAA2","6289","117956","H.sapiens","SAA2","NM_030754.3","NP_110381.2","0.00","0.00"
"SAA2","6289","117956","M.musculus","Saa1","NM_009117.3","NP_033143.1","69.70","75.10"
"SAA2","6289","117956","M.musculus","Saa2","NM_011314.1","NP_035444.1","69.70","74.90"
"SAT1","6303","37716","H.sapiens","SAT1","NM_002970.2","NP_002961.1","0.00","0.00"
"SAT1","6303","37716","P.troglodytes","SAT1","XM_520976.2","XP_520976.2","100.00","100.00"
"SAT1","6303","37716","C.lupus","SAT1","XM_537982.2","XP_537982.2","97.90","93.80"
"SAT1","6303","37716","B.taurus","SAT1","NM_001034333.1","NP_001029505.1","97.10","92.20"
"SAT1","6303","37716","M.musculus","Sat1","NM_009121.3","NP_033147.1","96.50","91.40"
"SAT1","6303","37716","R.norvegicus","Sat1","NM_001007667.1","NP_001007668.1","96.50","92.00"
"SAT1","6303","37716","G.gallus","SAT1","NM_204186.1","NP_989517.1","87.10","78.00"
"SAT1","6303","37716","D.rerio","zgc:91957","NM_001002169.1","NP_001002169.1","74.90","70.80"
"SAT1","6303","37716","D.rerio","zgc:114142","NM_001030199.1","NP_001025370.1","78.40","70.20"
"SAT1","6303","37716","D.rerio","sat1","NM_001093748.2","NP_001087217.1","72.90","69.20"
"SCARA5","286133","12556","H.sapiens","SCARA5","NM_173833.4","NP_776194.2","0.00","0.00"
"SCARA5","286133","12556","P.troglodytes","SCARA5","XM_519680.2","XP_519680.2","100.00","99.20"
"SCARA5","286133","12556","C.lupus","SCARA5","XM_543223.2","XP_543223.2","93.10","92.00"
"SCARA5","286133","12556","B.taurus","SCARA5","NM_001102499.1","NP_001095969.1","88.90","88.90"
"SCARA5","286133","12556","M.musculus","Scara5","NM_028903.1","NP_083179.1","88.90","85.50"
"SCARA5","286133","12556","R.norvegicus","Scara5","XM_224299.4","XP_224299.4","87.70","83.90"
"SCARA5","286133","12556","G.gallus","SCARA5","XM_001234365.1","XP_001234366.1","66.70","71.50"
"SCARA5","286133","12556","D.rerio","si:ch211-200p13.4","NM_001030190.1","NP_001025361.1","51.10","57.50"
"SCGB2A2","4250","105651","H.sapiens","SCGB2A2","NM_002411.2","NP_002402.1","0.00","0.00"
"SCGB2A2","4250","105651","B.taurus","SCGB2A2","NM_001101297.1","NP_001094767.1","53.30","67.80"
"SDC1","6382","2252","H.sapiens","SDC1","NM_001006946.1","NP_001006947.1","0.00","0.00"
"SDC1","6382","2252","P.troglodytes","SDC1","XM_001140545.1","XP_001140545.1","98.40","98.40"
"SDC1","6382","2252","C.lupus","SDC1","XM_540099.2","XP_540099.2","80.60","83.30"
"SDC1","6382","2252","B.taurus","SDC1","NM_001075924.1","NP_001069392.1","74.70","81.00"
"SDC1","6382","2252","M.musculus","Sdc1","NM_011519.2","NP_035649.1","77.00","80.20"
"SDC1","6382","2252","R.norvegicus","Sdc1","NM_013026.2","NP_037158.1","77.70","80.80"
"SDC1","6382","2252","G.gallus","SDC1","XM_419972.2","XP_419972.2","46.50","50.30"
"SELP","6403","2260","H.sapiens","SELP","NM_003005.3","NP_002996.2","0.00","0.00"
"SELP","6403","2260","P.troglodytes","SELP","XM_001137240.1","XP_001137240.1","98.10","98.80"
"SELP","6403","2260","C.lupus","SELP","XM_537202.2","XP_537202.2","70.80","78.30"
"SELP","6403","2260","M.musculus","Selp","NM_011347.1","NP_035477.1","69.00","75.20"
"SELP","6403","2260","R.norvegicus","Selp","NM_013114.1","NP_037246.1","69.60","74.40"
"SELP","6403","2260","G.gallus","SELP","XM_422207.2","XP_422207.2","45.80","54.40"
"SELP","6403","2260","D.rerio","LOC796481","XM_001336788.2","XP_001336824.2","42.80","51.00"
"SERPINA3","12","111129","H.sapiens","SERPINA3","NM_001085.4","NP_001076.2","0.00","0.00"
"SERPINA3","12","111129","P.troglodytes","SERPINA3","XM_510145.2","XP_510145.2","97.40","98.50"
"SERPINA3","12","111129","C.lupus","SERPINA3","XM_537546.2","XP_537546.2","65.00","74.40"
"SERPINA3","12","111129","B.taurus","SERPINA3-7","NM_001012283.2","NP_001012283.2","60.80","71.70"
"SERPINA3","12","111129","B.taurus","SERPINA3-1","NM_174768.2","NP_777193.2","67.00","75.80"
"SERPINA3","12","111129","B.taurus","SERPINA3","NM_001081744.1","NP_001075213.1","65.10","75.10"
"SERPINA3","12","111129","B.taurus","SERPINA3-3","NM_001038204.1","NP_001033293.1","67.30","74.90"
"SERPINA3","12","111129","B.taurus","SERPINA3-8","NM_001081712.1","NP_001075181.1","63.80","74.60"
"SERPINA3","12","111129","B.taurus","LOC784932","XM_001252646.2","XP_001252647.2","65.50","74.60"
"SERPINA3","12","111129","B.taurus","LOC100138846","XM_001787264.1","XP_001787316.1","64.70","75.10"
"SERPINA3","12","111129","B.taurus","LOC784964","XM_001252711.1","XP_001252712.1","63.90","73.80"
"SERPINA3","12","111129","B.taurus","LOC786621","XM_001254253.1","XP_001254254.1","65.50","74.70"
"SERPINA3","12","111129","M.musculus","Serpina3n","NM_009252.2","NP_033278.2","62.30","70.50"
"SERPINA3","12","111129","R.norvegicus","Serpina3n","NM_031531.1","NP_113719.1","62.00","70.40"
"SERPINB2","5055","20571","H.sapiens","SERPINB2","NM_002575.2","NP_002566.1","0.00","0.00"
"SERPINB2","5055","20571","P.troglodytes","SERPINB2","XM_001148522.1","XP_001148522.1","98.10","98.70"
"SERPINB2","5055","20571","C.lupus","SERPINB2","XM_846892.1","XP_851985.1","78.30","83.60"
"SERPINB2","5055","20571","B.taurus","SERPINB2","XM_582291.4","XP_582291.2","77.10","82.20"
"SERPINB2","5055","20571","B.taurus","SERPINB2","XM_581432.3","XP_581432.2","79.30","83.80"
"SERPINB2","5055","20571","M.musculus","Serpinb2","NM_011111.3","NP_035241.1","75.90","80.30"
"SERPINB2","5055","20571","R.norvegicus","Serpinb2","NM_021696.1","NP_067728.1","72.80","78.00"
"SERPINB2","5055","20571","G.gallus","SERPINB2","XM_418982.2","XP_418982.1","51.10","58.50"
"SESN3","143686","14386","H.sapiens","SESN3","NM_144665.2","NP_653266.2","0.00","0.00"
"SESN3","143686","14386","C.lupus","SESN3","XM_542236.1","XP_542236.1","98.40","94.90"
"SESN3","143686","14386","B.taurus","SESN3","XM_594021.4","XP_594021.4","98.90","94.10"
"SESN3","143686","14386","M.musculus","Sesn3","NM_030261.4","NP_084537.2","93.90","88.50"
"SESN3","143686","14386","R.norvegicus","Sesn3","XM_235825.4","XP_235825.3","94.50","87.50"
"SESN3","143686","14386","G.gallus","SESN3","XM_425647.2","XP_425647.2","92.40","84.40"
"SESN3","143686","14386","D.rerio","sesn3","NM_213519.1","NP_998684.1","69.10","67.10"
"SESN3","143686","14386","D.melanogaster","CG11299","NM_001103967.1","NP_001097437.1","51.10","54.70"
"SESN3","143686","14386","A.gambiae","AgaP_AGAP007169","XM_001687976.1","XP_001688028.1","53.20","52.80"
"SESN3","143686","14386","C.elegans","sesn-1","NM_058263.3","NP_490664.2","31.40","45.70"
"SFN","2810","4475","H.sapiens","SFN","NM_006142.3","NP_006133.1","0.00","0.00"
"SFN","2810","4475","P.troglodytes","SFN","XM_001145451.1","XP_001145451.1","100.00","99.70"
"SFN","2810","4475","C.lupus","SFN","XM_544477.2","XP_544477.2","98.00","94.10"
"SFN","2810","4475","B.taurus","SFN","NM_001075912.1","NP_001069380.1","97.60","92.30"
"SFN","2810","4475","M.musculus","Sfn","NM_018754.2","NP_061224.2","97.60","90.30"
"SFN","2810","4475","R.norvegicus","Sfn","XM_232745.4","XP_232745.4","97.60","90.60"
"SFRS3","6428","55708","H.sapiens","SRSF3","NM_003017.4","NP_003008.1","0.00","0.00"
"SFRS3","6428","55708","P.troglodytes","SRSF3","XM_001173216.1","XP_001173216.1","100.00","99.60"
"SFRS3","6428","55708","C.lupus","SRSF3","XM_532124.2","XP_532124.2","100.00","94.70"
"SFRS3","6428","55708","B.taurus","SRSF3","NM_001034700.1","NP_001029872.1","100.00","94.90"
"SFRS3","6428","55708","M.musculus","Srsf3","NM_013663.4","NP_038691.1","100.00","91.90"
"SFRS3","6428","55708","R.norvegicus","Sfrs3","XM_342107.3","XP_342108.2","100.00","93.50"
"SFRS3","6428","55708","G.gallus","SRSF3","XM_001233166.1","XP_001233167.1","100.00","83.40"
"SFRS3","6428","55708","D.rerio","sfrs3a","NM_001002053.1","NP_001002053.1","91.80","74.50"
"SFRS3","6428","55708","D.melanogaster","Rbp1-like","NM_132652.2","NP_572880.2","67.20","56.30"
"SFRS3","6428","55708","D.melanogaster","Rbp1","NM_079583.1","NP_524307.1","63.60","54.00"
"SFRS3","6428","55708","A.gambiae","AgaP_AGAP007325","XM_308500.4","XP_308500.3","70.50","54.10"
"SHBG","6462","813","H.sapiens","SHBG","NM_001040.3","NP_001031.2","0.00","0.00"
"SHBG","6462","813","P.troglodytes","SHBG","XM_511958.2","XP_511958.2","99.30","99.40"
"SHBG","6462","813","C.lupus","SHBG","XM_536625.2","XP_536625.1","76.40","81.50"
"SHBG","6462","813","B.taurus","SHBG","XM_584958.4","XP_584958.4","75.10","82.20"
"SHBG","6462","813","M.musculus","Shbg","NM_011367.1","NP_035497.1","66.70","76.20"
"SHBG","6462","813","R.norvegicus","Shbg","NM_012650.1","NP_036782.1","68.40","77.00"
"SHBG","6462","813","D.rerio","shbg","NM_001007151.3","NP_001007152.1","32.80","43.60"
"SHD","56961","7537","H.sapiens","SHD","NM_020209.3","NP_064594.3","0.00","0.00"
"SHD","56961","7537","P.troglodytes","SHD","XM_512284.2","XP_512284.1","99.40","99.40"
"SHD","56961","7537","B.taurus","SHD","XM_001790598.1","XP_001790650.1","90.00","87.20"
"SHD","56961","7537","M.musculus","Shd","NM_009168.1","NP_033194.1","81.10","80.50"
"SHD","56961","7537","R.norvegicus","Shd","XM_237255.3","XP_237255.3","78.00","79.20"
"SHD","56961","7537","D.rerio","shdb","NM_001045077.2","NP_001038542.1","64.80","64.10"
"SHD","56961","7537","D.rerio","LOC100331572","XM_002666256.1","XP_002666302.1","61.80","63.30"
"SIN3B","23309","81810","H.sapiens","SIN3B","NM_015260.1","NP_056075.1","0.00","0.00"
"SIN3B","23309","81810","P.troglodytes","SIN3B","XM_512485.2","XP_512485.2","99.70","99.30"
"SIN3B","23309","81810","C.lupus","SIN3B","XM_847635.1","XP_852728.1","96.00","90.60"
"SIN3B","23309","81810","M.musculus","Sin3b","NM_009188.2","NP_033214.1","92.70","85.50"
"SIN3B","23309","81810","G.gallus","SIN3B","XM_418257.2","XP_418257.2","86.80","76.80"
"SIN3B","23309","81810","D.rerio","sin3b","NM_001044945.1","NP_001038410.1","70.30","68.50"
"SKP2","6502","55942","H.sapiens","SKP2","NM_005983.2","NP_005974.2","0.00","0.00"
"SKP2","6502","55942","P.troglodytes","SKP2","XM_526948.2","XP_526948.2","100.00","99.80"
"SKP2","6502","55942","C.lupus","SKP2","XM_546346.2","XP_546346.2","92.70","90.80"
"SKP2","6502","55942","B.taurus","SKP2","NM_001102052.1","NP_001095522.1","90.60","89.20"
"SKP2","6502","55942","M.musculus","Skp2","NM_013787.2","NP_038815.1","86.30","84.80"
"SKP2","6502","55942","R.norvegicus","Skp2","XM_226817.4","XP_226817.4","88.20","85.20"
"SKP2","6502","55942","G.gallus","SKP2","NM_001007982.1","NP_001007983.1","68.20","66.10"
"SKP2","6502","55942","D.rerio","skp2","NM_001082837.2","NP_001076306.1","48.20","55.60"
"SKP2","6502","55942","D.melanogaster","CG9772","NM_001043194.1","NP_001036659.1","34.90","44.40"
"SKP2","6502","55942","A.gambiae","AgaP_AGAP005297","XM_309088.3","XP_309088.3","34.40","44.40"
"SKP2","6502","55942","C.elegans","skpt-1","NM_171865.4","NP_741137.1","30.70","42.20"
"SLC18A2","6751","820","H.sapiens","SSTR1","NM_001049.2","NP_001040.1","0.00","0.00"
